market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
703110,MU,Will Micron Technology (MU) beat quarterly earnings?,1,llm,0.805,YES,7.0,7.0,Micron Technology Earnings,1.0,train,2025-11-26,0.805,230.26,2025-12-02,241.77,profit_lock_5%,5.25,-1.85,5.0,2025-11-26 00:00:00+00:00,2025-12-02 00:00:00+00:00,2025-11-26,2025-12-17,71,0.12,16348.46,136870.9,11.9444,9.02,8.52,profit_lock_5%,817.21,781.34,4.7793,35.87,17165.67,25.1601
701948,ORCL,Will Oracle (ORCL) beat quarterly earnings?,1,llm,0.735,YES,7.0,7.0,Oracle Earnings,1.0,train,2025-12-02,0.735,201.1,2025-12-05,215.18,profit_lock_7%,7.12,-0.85,7.0,2025-12-02 00:00:00+00:00,2025-12-05 00:00:00+00:00,2025-11-25,2025-12-08,82,0.12,16490.2,139194.13,11.8469,9.16,8.6,profit_lock_7%,1154.56,1117.97,6.7796,36.59,17644.76,25.7054
701960,CHWY,Will Chewy (CHWY) beat quarterly earnings?,1,llm,0.725,YES,6.0,6.0,Chewy Earnings,0.95,train,2025-12-02,0.725,33.47,2025-12-09,34.81,profit_lock_4%,4.12,-1.52,4.0,2025-12-02 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-11-28,2025-12-10,498,0.12,16668.06,139157.7,11.9778,9.16,10.08,profit_lock_4%,667.32,628.18,3.7688,39.14,17335.38,25.3506
701994,MTN,Will Vail Resorts (MTN) beat quarterly earnings?,1,llm,0.865,YES,6.0,6.0,Vail Resorts Earnings,1.0,train,2025-12-05,0.865,144.36,2025-12-09,145.46,resolution-1d,1.0,-2.15,0.76,2025-12-05 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-11-25,2025-12-10,116,0.12,16745.76,140814.12,11.8921,9.24,8.78,resolution-1d,127.6,91.49,0.5464,36.11,16873.36,24.6768
703171,FDS,Will FactSet Research Systems (FDS) beat quarterly earnings?,1,llm,0.77,YES,7.0,7.0,FactSet Earnings,0.95,train,2025-12-05,0.77,290.63,2025-12-10,288.2,poly<0.5347387666387801,0.0,-4.34,-0.84,2025-12-05 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-11-27,2025-12-18,3,0.12,871.89,140796.1,0.6193,0.77,0.79,poly<0.5347387666387801,-7.29,-10.44,-1.1972,3.15,864.6,1.2552
703176,CCL,Will Carnival (CCL) beat quarterly earnings?,1,llm,0.765,YES,6.0,6.0,Carnival Earnings,0.95,train,2025-11-28,0.765,25.78,2025-12-12,27.84,profit_lock_8%,8.96,-1.98,8.0,2025-11-28 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-11-26,2025-12-19,645,0.12,16628.1,138803.41,11.9796,9.11,10.57,profit_lock_8%,1328.7,1287.97,7.7457,40.73,17956.8,26.308
703174,PAYX,Will Paychex (PAYX) beat quarterly earnings?,1,llm,0.74,YES,7.0,7.0,Paychex Earnings,1.0,train,2025-12-01,0.74,110.54,2025-12-12,114.96,profit_lock_4%,4.02,-0.71,4.0,2025-12-01 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-11-26,2025-12-18,151,0.12,16691.54,139293.17,11.983,9.13,8.87,profit_lock_4%,667.42,630.71,3.7786,36.71,17358.96,25.4345
899880,KBH,Will KB Home (KBH) beat quarterly earnings?,1,llm,0.88,YES,6.0,6.0,KB Home Earnings,0.95,train,2025-12-09,0.88,61.69,2025-12-12,66.01,profit_lock_7%,7.07,-0.75,7.0,2025-12-09 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-09,2025-12-18,272,0.12,16779.68,140494.86,11.9433,9.24,9.34,profit_lock_7%,1175.04,1136.71,6.7743,38.33,17954.72,26.3069
703121,NKE,Will NIKE (NKE) beat quarterly earnings?,1,llm,0.905,YES,6.0,6.0,NIKE Earnings,1.0,train,2025-12-04,0.905,65.69,2025-12-15,68.97,profit_lock_5%,5.25,-4.14,5.0,2025-12-04 00:00:00+00:00,2025-12-15 00:00:00+00:00,2025-11-26,2025-12-18,95,0.12,6240.55,140551.91,4.44,3.6,3.47,profit_lock_5%,311.6,297.1,4.7608,14.5,6552.15,9.6143
899879,LEN,Will Lennar Corp (LEN) beat quarterly earnings?,1,llm,0.855,YES,6.0,6.0,Lennar Earnings,1.0,train,2025-12-10,0.855,120.03,2025-12-15,119.73,resolution-1d,2.3,-2.14,-0.25,2025-12-10 00:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-09,2025-12-16,11,0.12,1320.33,142917.84,0.9238,1.08,1.01,resolution-1d,-3.3,-7.44,-0.5637,4.14,1317.03,1.9317
703111,GIS,Will General Mills (GIS) beat quarterly earnings?,1,llm,0.8,YES,7.0,7.0,General Mills Earnings,1.0,train,2025-12-02,0.8,45.93,2025-12-16,47.02,resolution-1d,2.66,-1.7,2.37,2025-12-02 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-11-26,2025-12-17,363,0.12,16672.59,139176.37,11.9795,9.06,9.61,resolution-1d,395.67,357.85,2.1463,37.82,17068.26,25.1139
899881,CAG,Will Conagra Brands (CAG) beat quarterly earnings?,1,llm,0.71,NO,7.0,7.0,Conagra Brands Earnings,0.95,train,2025-12-09,0.71,17.12,2025-12-16,17.98,profit_lock_5%,5.43,-0.99,5.0,2025-12-09 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-12-09,2025-12-19,983,0.12,16828.96,140515.94,11.9765,9.22,11.85,profit_lock_5%,845.38,802.36,4.7678,43.02,17674.34,26.0026
703173,CTAS,Will Cintas (CTAS) beat quarterly earnings?,1,llm,0.785,YES,7.0,7.0,Cintas Earnings,1.0,train,2025-11-28,0.785,186.02,2025-12-17,187.37,resolution-1d,2.58,-1.79,0.73,2025-11-28 00:00:00+00:00,2025-12-17 00:00:00+00:00,2025-11-26,2025-12-18,89,0.12,16555.78,138765.31,11.9308,9.12,8.63,resolution-1d,120.15,84.57,0.5108,35.58,16675.93,24.811
703120,ACN,Will Accenture (ACN) beat quarterly earnings?,1,llm,0.87,YES,7.0,7.0,Accenture Earnings,1.0,train,2025-12-04,0.87,269.34,2025-12-17,280.11,profit_lock_4%,4.38,-1.61,4.0,2025-12-04 00:00:00+00:00,2025-12-17 00:00:00+00:00,2025-11-26,2025-12-18,62,0.12,16699.08,140569.86,11.8796,9.25,8.7,profit_lock_4%,667.74,631.25,3.7801,36.49,17366.82,25.839
703175,LW,Will Lamb Weston Holdings (LW) beat quarterly earnings?,1,llm,0.82,YES,5.0,5.0,Lamb Weston Earnings,0.95,train,2025-11-28,0.82,59.06,2025-12-18,59.33,resolution-1d,3.28,-3.49,0.46,2025-11-28 00:00:00+00:00,2025-12-18 00:00:00+00:00,2025-11-26,2025-12-19,281,0.12,16595.86,138783.73,11.9581,9.14,9.28,resolution-1d,75.87,38.99,0.2349,36.88,16671.73,24.6179
