date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-10-30,131677.06,124731.24,11.94,0.0,11
2025-10-31,133603.16,125140.38,13.89,20.2772,11
2025-11-03,134790.56,125375.23,4.85,0.0,11
2025-11-04,134764.57,123889.09,4.85,107.4805,6
2025-11-05,135019.35,124318.42,4.85,199.2599,0
2025-11-06,133570.72,122984.56,4.85,199.2599,0
2025-11-07,133650.5,123105.65,3.31,139.7693,6
2025-11-10,135552.22,125026.63,0.84,139.3647,6
2025-11-11,136329.81,125312.85,12.94,24.3809,11
2025-11-12,137151.22,125382.57,-0.0,15.5758,10
2025-11-13,135532.53,123301.97,55.27,11.854,9
2025-11-14,135178.1,123281.79,9.57,0.0,9
2025-11-17,133001.62,122133.24,0.26,46.7663,7
2025-11-18,132479.65,121107.62,0.26,120.3154,4
2025-11-19,132645.96,121575.48,0.26,127.514,3
2025-11-20,131005.09,119722.4,0.26,127.514,3
2025-11-21,134024.83,120914.98,0.26,127.514,3
2025-11-24,134954.34,122694.67,-0.0,92.1037,11
2025-11-25,137337.72,123848.73,-0.0,92.1037,11
2025-11-26,137672.7,124703.71,7.21,151.6027,5
2025-11-28,138775.18,125384.41,25.38,98.242,6
2025-12-01,138549.25,124811.97,17.89,74.7682,5
2025-12-02,138020.18,125043.15,30.1,82.7103,5
2025-12-03,139302.14,125476.14,85.22,63.7769,6
2025-12-04,139223.61,125567.88,99.79,68.9116,7
2025-12-05,139426.06,125806.39,23.47,34.5311,9
2025-12-08,139051.79,125428.44,23.47,34.5311,9
2025-12-09,138847.72,125320.18,14.74,57.3553,8
2025-12-10,141160.63,126151.33,88.79,64.6965,8
2025-12-11,142146.75,126444.88,6.71,81.3099,7
2025-12-12,142262.8,125085.34,6.71,139.5163,3
2025-12-15,142416.27,124896.36,6.71,158.6963,2
2025-12-16,142207.01,124555.1,6.71,209.4662,0
2025-12-17,140642.31,123184.55,6.71,209.4662,0
2025-12-18,141704.29,124114.76,6.71,209.4662,0
2025-12-19,142567.3,124870.68,6.71,209.4662,0
2025-12-22,143455.44,125648.61,6.71,209.4662,0
2025-12-23,144111.07,126222.88,6.71,209.4662,0
2025-12-24,144617.97,126666.89,6.71,209.4662,0
2025-12-26,144603.31,126654.04,6.71,209.4662,0
2025-12-29,144088.02,126202.69,6.71,209.4662,0
2025-12-30,143912.07,126048.58,6.71,209.4662,0
2025-12-31,142845.88,125114.69,6.71,209.4662,0
